IT_load_new
22961.0
21411.0
20555.0
20694.0
21315.0
23370.0
29375.0
35928.0
41095.0
43048.0
43108.0
42729.0
40496.0
39646.0
40864.0
41739.0
42185.0
43069.0
43912.0
42853.0
40433.0
37114.0
33022.0
29785.0
26877.0
25173.0
24405.0
24081.0
24417.0
26186.0
31281.0
36893.0
42091.0
43835.0
43644.0
43645.0
40745.0
40070.0
41573.0
41774.0
42301.0
42782.0
43899.0
42676.0
40301.0
37010.0
32927.0
29944.0
27444.0
25702.0
24562.0
24216.0
24574.0
26418.0
31792.0
37455.0
42126.0
43896.0
43845.0
43299.0
40387.0
39603.0
39883.0
40046.0
40242.0
42150.0
44565.0
43784.0
41402.0
38126.0
33932.0
30562.0
27674.0
26056.0
24939.0
24620.0
25087.0
26777.0
32546.0
38375.0
42552.0
43910.0
43332.0
42347.0
39619.0
39034.0
39550.0
40334.0
40565.0
41863.0
44420.0
43951.0
41440.0
38577.0
34321.0
31210.0
27806.0
25880.0
24930.0
24665.0
24993.0
26662.0
32169.0
37872.0
42191.0
43544.0
43179.0
42369.0
40056.0
39631.0
40861.0
41630.0
42335.0
43450.0
44623.0
43660.0
40752.0
36883.0
33085.0
30353.0
27797.0
25863.0
24698.0
24259.0
24146.0
24670.0
27257.0
30099.0
33278.0
34945.0
34737.0
34351.0
32401.0
30223.0
28947.0
29155.0
29999.0
32362.0
36417.0
36783.0
34284.0
31298.0
28687.0
26859.0
24770.0
23026.0
21664.0
21025.0
20945.0
21330.0
22471.0
23234.0
25092.0
28061.0
29522.0
30457.0
29293.0
27332.0
26168.0
26381.0
26677.0
28689.0
32850.0
33076.0
32060.0
30041.0
27519.0
25303.0
23108.0
21637.0
21084.0
21029.0
21469.0
23559.0
29495.0
35933.0
40292.0
41221.0
41350.0
40745.0
38041.0
38320.0
40057.0
40426.0
40405.0
41087.0
43159.0
41808.0
39421.0
36366.0
32662.0
29403.0
26488.0
24888.0
24074.0
23841.0
24231.0
25939.0
31441.0
37444.0
42171.0
44103.0
43859.0
42894.0
40706.0
40368.0
41023.0
41539.0
41700.0
41917.0
43076.0
42251.0
39899.0
37163.0
33515.0
30465.0
27193.0
25587.0
24759.0
24586.0
24841.0
26549.0
31849.0
37668.0
42364.0
43725.0
43954.0
43865.0
41278.0
40839.0
41696.0
41914.0
41928.0
41450.0
41866.0
43182.0
40406.0
37038.0
33269.0
30265.0
27587.0
25837.0
24957.0
24699.0
25132.0
26739.0
32056.0
37639.0
42440.0
44028.0
43864.0
43050.0
40311.0
39824.0
40090.0
40540.0
40345.0
41300.0
43663.0
43340.0
40557.0
37476.0
33694.0
30337.0
27690.0
25945.0
25094.0
24913.0
25274.0
26993.0
32085.0
37422.0
41547.0
42535.0
41742.0
40851.0
38524.0
38024.0
38798.0
39584.0
39589.0
40765.0
43656.0
43081.0
40189.0
37083.0
33620.0
30631.0
27590.0
25696.0
24677.0
24155.0
24148.0
24956.0
27301.0
30031.0
33012.0
34319.0
33746.0
32598.0
30724.0
29134.0
28626.0
28114.0
28522.0
30254.0
35691.0
36360.0
34064.0
31228.0
28793.0
26381.0
24456.0
22506.0
21480.0
20953.0
20912.0
21472.0
22586.0
22924.0
24878.0
26697.0
27015.0
27261.0
26783.0
25032.0
24312.0
24378.0
24342.0
26294.0
30972.0
32112.0
31360.0
29757.0
27453.0
24412.0
22579.0
21189.0
20694.0
20740.0
21203.0
23306.0
29480.0
35106.0
39905.0
41425.0
41123.0
41205.0
39016.0
39017.0
41508.0
40837.0
41064.0
41300.0
43295.0
42743.0
40455.0
37248.0
33187.0
30212.0
26932.0
25117.0
24323.0
24122.0
24428.0
26077.0
31419.0
37082.0
41933.0
43392.0
43347.0
42691.0
39872.0
40034.0
40980.0
41713.0
41655.0
41768.0
43985.0
43499.0
40868.0
37295.0
33501.0
29908.0
27154.0
25590.0
24762.0
24448.0
24719.0
26463.0
31788.0
36868.0
40969.0
42007.0
41455.0
40441.0
37998.0
37920.0
39446.0
40542.0
40966.0
41172.0
44010.0
43552.0
40772.0
37767.0
33528.0
29903.0
27184.0
25429.0
24568.0
24335.0
24701.0
26398.0
31376.0
36639.0
41062.0
42461.0
42067.0
41689.0
39039.0
38321.0
39279.0
40088.0
40470.0
40766.0
43410.0
43182.0
40576.0
37430.0
33281.0
30023.0
27068.0
25516.0
24713.0
24449.0
24718.0
26301.0
31321.0
36505.0
41452.0
42889.0
42969.0
42370.0
39518.0
38791.0
39995.0
40196.0
40726.0
40741.0
43249.0
42835.0
40018.0
36639.0
32794.0
29666.0
26846.0
25033.0
24086.0
23493.0
23425.0
24169.0
26336.0
29098.0
32323.0
34331.0
34698.0
34069.0
32185.0
30554.0
30287.0
30436.0
31223.0
32851.0
36458.0
36844.0
34437.0
31528.0
29215.0
26884.0
24556.0
22645.0
21599.0
20959.0
20912.0
21470.0
22305.0
22976.0
25149.0
27561.0
29029.0
29570.0
29200.0
27354.0
26798.0
26605.0
27016.0
28697.0
32194.0
33137.0
32282.0
30389.0
28015.0
25413.0
22993.0
21590.0
21041.0
20846.0
21389.0
23536.0
29363.0
34945.0
39963.0
41777.0
41644.0
41380.0
38608.0
38441.0
39985.0
40293.0
40725.0
41162.0
43154.0
42709.0
40200.0
36956.0
33021.0
29842.0
27118.0
25518.0
24637.0
24381.0
24568.0
26416.0
31582.0
37246.0
41752.0
42815.0
42314.0
41744.0
38549.0
37464.0
39312.0
40054.0
40577.0
40681.0
43971.0
44109.0
41357.0
38209.0
34029.0
30675.0
27651.0
25896.0
24928.0
24807.0
25173.0
26978.0
32025.0
36891.0
41085.0
41917.0
41628.0
40732.0
37804.0
37726.0
39225.0
40260.0
40855.0
41259.0
44144.0
44382.0
41769.0
38389.0
34341.0
31034.0
28080.0
26242.0
25170.0
25006.0
25189.0
26799.0
31848.0
37455.0
41922.0
43369.0
43134.0
43304.0
39975.0
39358.0
40152.0
40812.0
41693.0
41648.0
44106.0
44366.0
41697.0
38401.0
34200.0
30764.0
27794.0
25960.0
25123.0
24813.0
25242.0
26942.0
31846.0
37083.0
41605.0
42681.0
41883.0
41019.0
38358.0
37554.0
38384.0
39383.0
39930.0
40156.0
43352.0
43774.0
41109.0
37703.0
33647.0
30155.0
27228.0
25178.0
24120.0
23777.0
23861.0
24420.0
26533.0
29373.0
32859.0
34961.0
35504.0
34471.0
32640.0
31058.0
30711.0
30894.0
31275.0
32656.0
36082.0
37130.0
34789.0
31722.0
29312.0
26914.0
24560.0
22677.0
21618.0
21024.0
21037.0
21509.0
21953.0
22640.0
24599.0
26861.0
28245.0
28449.0
27754.0
25978.0
25789.0
25914.0
26266.0
27289.0
31199.0
33110.0
32236.0
30314.0
27657.0
25001.0
22640.0
21412.0
20820.0
20753.0
21353.0
23503.0
29035.0
35045.0
40436.0
42032.0
42006.0
42005.0
38867.0
38575.0
39538.0
40378.0
40830.0
40821.0
43499.0
43990.0
41495.0
38326.0
33924.0
30354.0
27261.0
25489.0
24721.0
24454.0
24926.0
26639.0
31574.0
37073.0
42057.0
43499.0
43485.0
42876.0
40597.0
40253.0
41903.0
42548.0
43005.0
42790.0
44861.0
45182.0
42011.0
38487.0
34387.0
30981.0
27736.0
26042.0
25233.0
24972.0
25182.0
27027.0
32085.0
37531.0
42367.0
43937.0
43703.0
43243.0
40567.0
39914.0
41218.0
41645.0
42312.0
42497.0
44807.0
45223.0
42543.0
38971.0
34681.0
31009.0
27746.0
25767.0
24885.0
24664.0
24969.0
26764.0
31455.0
37009.0
41314.0
42448.0
41184.0
40267.0
37020.0
36982.0
38186.0
39140.0
40331.0
40611.0
42679.0
43972.0
41457.0
37999.0
33894.0
30645.0
27526.0
25809.0
24683.0
24502.0
24698.0
26409.0
31089.0
36686.0
41484.0
42619.0
42016.0
41341.0
38546.0
38381.0
39465.0
40035.0
40470.0
40442.0
42428.0
43412.0
40527.0
36857.0
33317.0
30229.0
27362.0
25247.0
24091.0
23769.0
23641.0
24343.0
25757.0
28797.0
32159.0
33328.0
32565.0
31511.0
29739.0
28371.0
27586.0
28248.0
28599.0
29842.0
33816.0
35820.0
33464.0
30696.0
28203.0
26315.0
23738.0
21685.0
20670.0
20270.0
20266.0
20687.0
21031.0
22010.0
24474.0
26873.0
27387.0
27586.0
27185.0
25984.0
25306.0
25445.0
25735.0
26391.0
29765.0
32243.0
31087.0
29341.0
26933.0
24692.0
22186.0
20888.0
20358.0
20121.0
20719.0
22919.0
28185.0
34337.0
39424.0
40637.0
39861.0
38845.0
36477.0
36445.0
38196.0
39148.0
39573.0
39329.0
41698.0
42528.0
40152.0
36977.0
32738.0
29696.0
26721.0
24937.0
24166.0
23926.0
24234.0
26056.0
30146.0
35578.0
39889.0
40775.0
40034.0
39367.0
37008.0
36924.0
38445.0
39660.0
40159.0
40596.0
42968.0
43735.0
40967.0
37771.0
33736.0
30367.0
27314.0
25558.0
24769.0
24316.0
24690.0
26506.0
30906.0
36818.0
41798.0
42736.0
42281.0
42198.0
39718.0
39869.0
40591.0
41304.0
41321.0
41275.0
42853.0
43918.0
40796.0
37375.0
33478.0
30524.0
27430.0
25597.0
24714.0
24367.0
24736.0
26450.0
30377.0
36368.0
40583.0
41274.0
40847.0
40915.0
38285.0
37176.0
38032.0
38309.0
38656.0
39020.0
40840.0
42570.0
39587.0
36382.0
32687.0
29800.0
27297.0
25603.0
24638.0
24378.0
24645.0
26472.0
29889.0
35281.0
39041.0
39860.0
39450.0
38396.0
35653.0
35128.0
36021.0
36712.0
37598.0
38148.0
39939.0
42342.0
39659.0
36426.0
32534.0
29759.0
26811.0
24842.0
23820.0
23389.0
23340.0
23923.0
24705.0
28044.0
30705.0
31340.0
31084.0
29874.0
28248.0
26926.0
25961.0
26331.0
27129.0
28673.0
31927.0
35185.0
32802.0
30048.0
27871.0
25958.0
23736.0
21887.0
20854.0
20455.0
20290.0
20683.0
20526.0
21877.0
23799.0
25044.0
24984.0
24950.0
24918.0
23437.0
23105.0
23275.0
24165.0
25613.0
28654.0
32018.0
31474.0
29398.0
27226.0
25042.0
22698.0
21486.0
20816.0
20683.0
21214.0
23409.0
28004.0
34107.0
38730.0
39173.0
38143.0
37648.0
35754.0
35692.0
37210.0
36821.0
37967.0
37650.0
38961.0
41583.0
38695.0
35556.0
31992.0
29375.0
26546.0
24773.0
23961.0
23587.0
23849.0
25632.0
29268.0
34922.0
39139.0
40001.0
39374.0
38700.0
36558.0
37007.0
39319.0
39678.0
39798.0
39360.0
40578.0
42223.0
38904.0
35964.0
32157.0
29420.0
26746.0
25144.0
24187.0
23859.0
24173.0
25932.0
29586.0
35419.0
39997.0
41289.0
41161.0
41017.0
38233.0
37666.0
38172.0
38498.0
38973.0
38885.0
39827.0
41949.0
39519.0
36282.0
32254.0
29433.0
27295.0
25496.0
24633.0
24303.0
24446.0
25846.0
29031.0
34428.0
39101.0
39948.0
39814.0
39145.0
36918.0
35926.0
37313.0
38017.0
38599.0
38807.0
39754.0
41774.0
39450.0
36084.0
32421.0
29313.0
27125.0
25200.0
24206.0
23959.0
24183.0
25714.0
28304.0
33165.0
37247.0
38371.0
37875.0
36926.0
34612.0
33671.0
34755.0
35033.0
35138.0
35160.0
37199.0
39859.0
37548.0
34219.0
30722.0
28119.0
24933.0
22931.0
21799.0
21276.0
21261.0
21518.0
21911.0
24173.0
26792.0
27789.0
26911.0
26238.0
25648.0
24464.0
24678.0
25349.0
25820.0
27211.0
29851.0
33573.0
31555.0
28679.0
26213.0
23708.0
22006.0
20045.0
19607.0
18346.0
18248.0
18470.0
18937.0
20442.0
21740.0
22730.0
23095.0
22139.0
19975.0
19016.0
19055.0
19411.0
20335.0
21546.0
24813.0
27377.0
26600.0
25015.0
23125.0
20520.0
18596.0
16716.0
17457.0
17321.0
17845.0
18711.0
18593.0
20649.0
22457.0
22912.0
23569.0
22955.0
21256.0
21213.0
20348.0
20150.0
21131.0
22908.0
25925.0
28853.0
27829.0
25649.0
23420.0
21300.0
19544.0
18740.0
18537.0
19161.0
21224.0
26521.0
30999.0
35910.0
37979.0
37637.0
36690.0
33761.0
33926.0
34641.0
35329.0
35329.0
34924.0
35342.0
37475.0
38798.0
35900.0
31936.0
28714.0
25452.0
23665.0
22856.0
22588.0
22932.0
24659.0
29421.0
34323.0
39242.0
40176.0
39945.0
38951.0
36153.0
36066.0
37096.0
38013.0
38371.0
37415.0
37167.0
38694.0
39830.0
36766.0
32588.0
29225.0
26204.0
24524.0
23623.0
23319.0
23501.0
25214.0
29555.0
34827.0
39329.0
40088.0
39601.0
39215.0
36623.0
36315.0
37972.0
38312.0
38263.0
37874.0
37528.0
39155.0
40018.0
36629.0
32693.0
29614.0
26545.0
24769.0
23833.0
23441.0
23729.0
25379.0
30083.0
34922.0
39609.0
41400.0
41517.0
40925.0
37908.0
37039.0
38835.0
38731.0
38562.0
37502.0
36629.0
38148.0
39085.0
35903.0
32116.0
29023.0
26402.0
24549.0
23396.0
23004.0
22949.0
23409.0
25332.0
27604.0
30801.0
32759.0
32859.0
31362.0
29566.0
27792.0
27527.0
27855.0
28042.0
28479.0
29275.0
31570.0
32877.0
30331.0
27953.0
25920.0
23354.0
21481.0
20382.0
20035.0
19866.0
20165.0
20854.0
21011.0
23107.0
24963.0
25900.0
25326.0
24882.0
23520.0
23849.0
23672.0
23360.0
23618.0
24934.0
27957.0
30854.0
29620.0
27396.0
24462.0
22035.0
20460.0
19665.0
19631.0
20113.0
22195.0
27587.0
32945.0
37333.0
38154.0
38153.0
37343.0
34855.0
34513.0
36310.0
36547.0
36500.0
36031.0
35479.0
36645.0
38475.0
35587.0
31591.0
28578.0
25956.0
24207.0
23202.0
22999.0
23232.0
24884.0
29067.0
33969.0
38443.0
39234.0
38723.0
37836.0
35410.0
35610.0
36366.0
36557.0
36213.0
35886.0
35510.0
36971.0
38813.0
35938.0
32109.0
29174.0
26020.0
24279.0
23529.0
23227.0
23523.0
25100.0
29454.0
34118.0
38301.0
38932.0
38512.0
37662.0
35139.0
34887.0
36071.0
36820.0
36677.0
35721.0
35922.0
37082.0
38880.0
36117.0
32391.0
29734.0
26413.0
24696.0
23771.0
23474.0
23730.0
25227.0
29434.0
34387.0
38485.0
39562.0
39385.0
38330.0
35356.0
35134.0
36600.0
37163.0
37359.0
36609.0
36130.0
37059.0
38489.0
35633.0
31965.0
29362.0
26367.0
24586.0
23837.0
23635.0
23815.0
25109.0
29372.0
34133.0
38833.0
40189.0
40026.0
39731.0
37073.0
36006.0
37438.0
37606.0
37954.0
36940.0
36041.0
37350.0
38245.0
35540.0
32024.0
29374.0
26735.0
24926.0
23725.0
23210.0
23089.0
23610.0
25237.0
27596.0
30825.0
31888.0
31403.0
30705.0
28997.0
27490.0
27725.0
27237.0
26830.0
27544.0
28954.0
30944.0
32483.0
29879.0
27685.0
25335.0
23324.0
21351.0
20272.0
19859.0
19645.0
20094.0
20420.0
20859.0
22919.0
24593.0
24743.0
24886.0
24744.0
23278.0
22377.0
21940.0
21673.0
22412.0
24173.0
26546.0
29771.0
28577.0
26394.0
23670.0
22219.0
20702.0
20033.0
19997.0
20506.0
22683.0
27340.0
32195.0
36496.0
37495.0
36918.0
36186.0
34100.0
33905.0
34596.0
35191.0
34953.0
34509.0
34294.0
35661.0
37956.0
35410.0
31665.0
28627.0
26187.0
24422.0
23469.0
23186.0
23508.0
25147.0
29135.0
33711.0
37665.0
39061.0
38722.0
37626.0
34795.0
34449.0
35655.0
36459.0
36211.0
36153.0
35957.0
37152.0
38997.0
36418.0
32842.0
29056.0
25727.0
24024.0
23221.0
23044.0
23342.0
25234.0
29030.0
33941.0
37507.0
38538.0
38296.0
37389.0
34898.0
34308.0
35376.0
36139.0
36210.0
35492.0
35684.0
36917.0
38470.0
35885.0
32281.0
29394.0
26259.0
24529.0
23810.0
23492.0
23602.0
25168.0
29056.0
33673.0
37984.0
38338.0
38043.0
37051.0
34534.0
34279.0
35016.0
35439.0
35626.0
34787.0
34437.0
35781.0
38230.0
35957.0
32254.0
29459.0
26438.0
24789.0
23776.0
23454.0
23677.0
25170.0
28720.0
33296.0
37073.0
37766.0
37473.0
36672.0
34397.0
33679.0
34780.0
35472.0
35115.0
34928.0
34746.0
36288.0
37678.0
35255.0
31383.0
28817.0
26300.0
24287.0
23280.0
22811.0
22711.0
23018.0
23827.0
26262.0
29255.0
30636.0
30236.0
29328.0
27582.0
25910.0
25462.0
26401.0
26757.0
27721.0
28501.0
30070.0
31959.0
29984.0
27668.0
25631.0
23730.0
21943.0
20941.0
20460.0
20228.0
20612.0
20698.0
21473.0
23608.0
25241.0
25745.0
25987.0
25955.0
24533.0
23119.0
22857.0
22618.0
23335.0
24351.0
26438.0
29450.0
28545.0
26548.0
24440.0
21781.0
20443.0
19777.0
19523.0
20107.0
22192.0
26484.0
31294.0
35540.0
36545.0
35913.0
35790.0
33771.0
33893.0
35375.0
36218.0
36329.0
34782.0
34213.0
35513.0
37506.0
34956.0
31273.0
28686.0
26042.0
24492.0
23751.0
23515.0
23811.0
25360.0
28855.0
33923.0
38032.0
38924.0
38271.0
37944.0
35775.0
35150.0
35850.0
36140.0
35498.0
34610.0
34476.0
35656.0
37852.0
35690.0
31944.0
28669.0
26251.0
24468.0
23564.0
23212.0
23351.0
24767.0
27774.0
32557.0
36742.0
37339.0
36869.0
36138.0
33769.0
33567.0
34062.0
34770.0
34641.0
33727.0
33215.0
34420.0
37000.0
34874.0
31658.0
28865.0
26030.0
24112.0
22792.0
22538.0
22747.0
24635.0
28794.0
33770.0
37638.0
38661.0
38101.0
37189.0
35018.0
34632.0
35741.0
36850.0
37185.0
35886.0
35384.0
36043.0
38026.0
36020.0
32474.0
29725.0
26575.0
24874.0
24144.0
23751.0
23954.0
25133.0
28150.0
33057.0
36998.0
38020.0
37398.0
36398.0
34100.0
33818.0
35100.0
35924.0
36198.0
35345.0
35049.0
36121.0
37535.0
35433.0
31840.0
29129.0
26369.0
24420.0
23367.0
22940.0
22727.0
22841.0
23641.0
26150.0
29180.0
31038.0
30886.0
30299.0
28568.0
26987.0
26277.0
26374.0
26365.0
27094.0
28125.0
29667.0
31107.0
29427.0
27328.0
25010.0
23389.0
21451.0
20377.0
19798.0
19653.0
19991.0
19699.0
20642.0
22560.0
23866.0
24472.0
24883.0
24253.0
23203.0
22483.0
22170.0
22736.0
23327.0
24200.0
25617.0
28162.0
27515.0
25283.0
23156.0
21877.0
20212.0
19326.0
18750.0
18687.0
19111.0
18882.0
19966.0
21756.0
23411.0
23874.0
24134.0
23002.0
22456.0
21313.0
21573.0
21409.0
21535.0
23059.0
24972.0
27768.0
27757.0
25467.0
22759.0
21215.0
19705.0
18981.0
18797.0
19295.0
21231.0
25441.0
31235.0
35797.0
37146.0
36831.0
36307.0
33757.0
33946.0
36624.0
